read amount,comments,title,content link,author,create time
83,0,华润微本周融资净买入1067.84万元，居半导体板块第十八,"/news,688396,1338455894.html",大眼看两融,08-06 03:08
81,0,沪股通连续3周净卖出华润微 累计净卖出7303.98万元,"/news,688396,1338450465.html",胖猫周周见,08-06 02:13
160,0,华润微08月04日被沪股通减持10.7万股,"/news,688396,1338348661.html",华润微资讯,08-05 09:15
105,0,华润微：融资净偿还704.12万元，融资余额6.31亿元（08-04）,"/news,688396,1338337529.html",华润微资讯,08-05 07:47
50,0,华润微08月03日被沪股通减持9.72万股,"/news,688396,1338018911.html",华润微资讯,08-04 10:37
73,0,华润微：连续4日融资净买入累计1771.97万元（08-03）,"/news,688396,1337884105.html",华润微资讯,08-04 07:45
82,0,华润微08月02日被沪股通减持14.2万股,"/news,688396,1337521187.html",华润微资讯,08-03 09:52
91,0,华润微：连续3日融资净买入累计1748.26万元（08-02）,"/news,688396,1337455080.html",华润微资讯,08-03 07:43
686,1,【调研快报】华润微接待中邮证券等多家机构调研,"/news,688396,1337354635.html",华润微资讯,08-02 04:25
1532,3,华润微：订单量有所增加 但三季度产品价格仍有一定压力,"/news,688396,1337351637.html",华润微资讯,08-02 04:12
83,0,华润微08月01日获沪股通增持8.64万股,"/news,688396,1337048294.html",华润微资讯,08-02 09:11
71,0,华润微：融资净买入952.97万元，融资余额6.32亿元（08-01）,"/news,688396,1337036214.html",华润微资讯,08-02 08:10
67,0,华润微07月31日被沪股通减持5.33万股,"/news,688396,1336602157.html",华润微资讯,08-01 09:18
66,0,华润微：融资净买入180.29万元，融资余额6.22亿元（07-31）,"/news,688396,1336585244.html",华润微资讯,08-01 07:47
109,0,华润微本周融资净偿还2632.56万元，居半导体板块第八,"/news,688396,1336045196.html",大眼看两融,07-30 03:07
105,0,沪股通连续2周净卖出华润微 累计净卖出5567.28万元,"/news,688396,1336039735.html",胖猫周周见,07-30 02:13
199,1,华润微07月28日被沪股通减持30.37万股,"/news,688396,1335955898.html",华润微资讯,07-29 09:59
132,0,华润微：融资余额6.2亿元，创近一年新低（07-28）,"/news,688396,1335945789.html",华润微资讯,07-29 07:47
804,0,华润微：有先进封装技术 自用和委外封装都有涉及,"/news,688396,1335816573.html",华润微资讯,07-28 03:24
855,2,华润微：公司有先进封装技术 自用和委外封装都有涉及,"/news,688396,1335816571.html",华润微资讯,07-28 03:22
67,0,华润微07月27日获沪股通增持17.32万股,"/news,688396,1335501717.html",华润微资讯,07-28 09:29
83,1,华润微：融资余额6.35亿元，创近一年新低（07-27）,"/news,688396,1335476547.html",华润微资讯,07-28 07:50
66,0,华润微07月26日被沪股通减持4.48万股,"/news,688396,1335034796.html",华润微资讯,07-27 09:09
72,0,华润微：融资余额6.41亿元，创近一年新低（07-26）,"/news,688396,1335020828.html",华润微资讯,07-27 07:46
84,0,华润微07月25日获沪股通增持2.37万股,"/news,688396,1334594131.html",华润微资讯,07-26 09:37
91,0,华润微：融资余额6.42亿元，创近一年新低（07-25）,"/news,688396,1334553253.html",华润微资讯,07-26 07:51
79,0,华润微07月24日被沪股通减持23.23万股,"/news,688396,1334112010.html",华润微资讯,07-25 09:13
100,2,华润微：融资余额6.46亿元，创近一年新低（07-24）,"/news,688396,1334096587.html",华润微资讯,07-25 07:46
112,1,华润微连续6周融资净偿还合计7655.92万元,"/news,688396,1333573974.html",大眼看两融,07-23 03:07
106,0,华润微本周被沪股通减持63.69万股 最新持股量1710.07万股,"/news,688396,1333568486.html",胖猫周周见,07-23 02:14
171,0,华润微07月21日被沪股通减持13.29万股,"/news,688396,1333502069.html",华润微资讯,07-22 11:21
149,0,华润微：融资余额6.47亿元，创近一年新低（07-21）,"/news,688396,1333486442.html",华润微资讯,07-22 07:35
90,0,华润微07月20日被沪股通减持23.89万股,"/news,688396,1333111482.html",华润微资讯,07-21 09:38
84,1,华润微：融资余额6.51亿元，创近一年新低（07-20）,"/news,688396,1333062396.html",华润微资讯,07-21 07:46
79,0,华润微07月19日被沪股通减持3.27万股,"/news,688396,1332624651.html",华润微资讯,07-20 09:37
72,0,华润微：连续4日融资净偿还累计622.78万元（07-19）,"/news,688396,1332580225.html",华润微资讯,07-20 07:47
94,0,华润微07月18日被沪股通减持23.24万股,"/news,688396,1332159447.html",华润微资讯,07-19 09:08
62,0,华润微：连续3日融资净偿还累计455万元（07-18）,"/news,688396,1332144390.html",华润微资讯,07-19 07:43
67,0,华润微：融资净偿还170.41万元，融资余额6.59亿元（07-17）,"/news,688396,1331715850.html",华润微资讯,07-18 07:41
76,0,华润微本周融资净偿还1723.74万元，居半导体板块第十五,"/news,688396,1331236515.html",大眼看两融,07-16 03:05
101,0,华润微本周获沪股通增持64.37万股 最新持股量1773.76万股,"/news,688396,1331231628.html",胖猫周周见,07-16 02:13
79,0,华润微：融资净偿还99.5万元，融资余额6.61亿元（07-14）,"/news,688396,1331146162.html",华润微资讯,07-15 07:47
937,1,华润微：目前没有进入存储芯片领域的规划,"/news,688396,1331024382.html",华润微资讯,07-14 04:10
174,1,华润微07月13日获沪股通增持54.54万股,"/news,688396,1330711987.html",华润微资讯,07-14 09:18
80,0,华润微：融资净买入634.14万元，融资余额6.61亿元（07-13）,"/news,688396,1330695115.html",华润微资讯,07-14 07:46
82,0,华润微07月12日被沪股通减持10.85万股,"/news,688396,1330241421.html",华润微资讯,07-13 09:11
81,0,华润微：融资余额6.55亿元，创近一年新低（07-12）,"/news,688396,1330224686.html",华润微资讯,07-13 07:44
118,0,华润微07月11日获沪股通增持33.74万股,"/news,688396,1329747405.html",华润微资讯,07-12 09:17
72,0,华润微：连续3日融资净偿还累计1447.02万元（07-11）,"/news,688396,1329729791.html",华润微资讯,07-12 07:37
79,0,华润微07月10日被沪股通减持13.64万股,"/news,688396,1329313625.html",华润微资讯,07-11 09:17
72,0,华润微：融资净偿还290.42万元，融资余额6.75亿元（07-10）,"/news,688396,1329297646.html",华润微资讯,07-11 07:47
