read amount,comments,title,content link,author,create time
105,0,中芯国际：连续3日融资净偿还累计7058.27万元（06-27）,"/news,688981,1325005945.html",中芯国际资讯,06-28 07:49
9205,27,中芯国际：中芯京城预计今年下半年进入量产,"/news,688981,1324885933.html",中芯国际资讯,06-27 05:13
164,0,中芯国际06月26日获沪股通增持6.23万股,"/news,688981,1324576351.html",中芯国际资讯,06-27 08:13
153,2,中芯国际：融资净偿还1616.54万元，融资余额33.2亿元（06-26）,"/news,688981,1324575617.html",中芯国际资讯,06-27 08:09
261,0,中芯国际本周融资净买入5717.64万元，居半导体板块第二,"/news,688981,1323973282.html",大眼看两融,06-25 03:03
176,0,中芯国际：融资净偿还3767.59万元，融资余额33.36亿元（06-21）,"/news,688981,1323736146.html",中芯国际资讯,06-22 08:16
229,0,中芯国际06月21日获沪股通增持33.87万股,"/news,688981,1323733362.html",中芯国际资讯,06-22 07:55
253,0,中芯国际06月20日被沪股通减持75.38万股,"/news,688981,1323265155.html",中芯国际资讯,06-21 08:17
280,1,中芯国际：融资净买入1.05亿元，两市排名第13（06-20）,"/news,688981,1323257175.html",中芯国际资讯,06-21 07:42
31758,106,中芯国际午后股价放量跳水 AH股双双大跌超5%,"/news,688981,1323024419.html",中芯国际资讯,06-20 02:02
141,0,中芯国际06月19日被沪股通减持2.9万股,"/news,688981,1322762138.html",中芯国际资讯,06-20 08:16
147,0,中芯国际：融资净偿还967.44万元，融资余额32.69亿元（06-19）,"/news,688981,1322758169.html",中芯国际资讯,06-20 07:54
124,0,中芯国际本周融资净买入6540.35万元，居半导体板块第五,"/news,688981,1322205246.html",大眼看两融,06-18 03:04
205,1,中芯国际本周被沪股通减持3.47万股 最新持股量480.26万股,"/news,688981,1322199691.html",胖猫周周见,06-18 02:03
228,0,中芯国际06月16日被沪股通减持5.16万股,"/news,688981,1322101579.html",中芯国际资讯,06-17 08:13
213,0,中芯国际：连续4日融资净买入累计9966.26万元（06-16）,"/news,688981,1322097197.html",中芯国际资讯,06-17 07:42
214,1,中芯国际06月15日被沪股通减持11.6万股,"/news,688981,1321627099.html",中芯国际资讯,06-16 08:04
167,0,中芯国际：连续3日融资净买入累计8617.32万元（06-15）,"/news,688981,1321625150.html",中芯国际资讯,06-16 07:54
211,0,中芯国际06月14日被沪股通减持10.19万股,"/news,688981,1321110949.html",中芯国际资讯,06-15 08:07
151,0,中芯国际：融资净买入580.62万元，融资余额32.54亿元（06-14）,"/news,688981,1321108126.html",中芯国际资讯,06-15 07:52
232,1,中芯国际06月13日获沪股通增持11.95万股,"/news,688981,1320602865.html",中芯国际资讯,06-14 08:07
160,0,中芯国际：融资净买入6823.07万元，两市排名第14（06-13）,"/news,688981,1320599999.html",中芯国际资讯,06-14 07:52
168,0,中芯国际06月12日获沪股通增持11.53万股,"/news,688981,1320120685.html",中芯国际资讯,06-13 08:03
152,1,中芯国际：连续3日融资净偿还累计6613.03万元（06-12）,"/news,688981,1320116086.html",中芯国际资讯,06-13 07:38
289,0,中芯国际本周融资净偿还1.12亿元，居半导体板块第一,"/news,688981,1319569139.html",大眼看两融,06-11 03:03
172,0,中芯国际本周获沪股通增持22.9万股 最新持股量483.73万股,"/news,688981,1319563414.html",胖猫周周见,06-11 02:03
