read amount,comments,title,content link,author,create time
3983,42,长安汽车王俊：中国新能源汽车出口均价大幅提升,"/news,000625,1328115925.html",长安汽车资讯,07-06 01:21
2861,25,长安汽车王俊：中国新能源汽车可持续高质量发展必须过“三关”,"/news,000625,1328094671.html",长安汽车资讯,07-06 12:40
3548,32,深蓝汽车全新品牌战略发布 新能源新车型深蓝S7开启交付,"/news,000625,1328003660.html",长安汽车资讯,07-06 09:56
3076,33,长安福特蒙迪欧1.5T车型上市 售价探至15万元以内,"/news,000625,1328001165.html",长安汽车资讯,07-06 09:56
355,3,长安汽车07月05日获深股通增持1059.74万股,"/news,000625,1327920322.html",长安汽车资讯,07-06 09:05
159,0,长安汽车：融资净偿还1.17亿元，两市排名第四（07-05）,"/news,000625,1327916131.html",长安汽车资讯,07-06 08:46
1917,1,长安汽车现1.38亿元折价大宗交易 折价率1.99%,"/news,000625,1327860448.html",长安汽车资讯,07-05 10:24
13164,66,长安汽车大宗交易成交1.38亿元 买方为机构专用席位,"/news,000625,1327780514.html",长安汽车资讯,07-05 05:14
14693,121,大宗交易：机构账户买入长安汽车1.38亿元（07-05）,"/news,000625,1327770559.html",长安汽车资讯,07-05 04:37
10643,48,长安汽车申请DeepAI商标,"/news,000625,1327607090.html",长安汽车资讯,07-05 11:16
266,0,长江证券维持长安汽车买入评级 预计2023年净利润同比增长5.16%,"/news,000625,1327484761.html",公司研报提示,07-05 09:33
264,0,长安汽车：融资净买入2亿元，两市排名第一（07-04）,"/news,000625,1327458227.html",长安汽车资讯,07-05 08:40
603,7,长安汽车07月04日被深股通减持1551.07万股,"/news,000625,1327455248.html",长安汽车资讯,07-05 08:20
7955,48,深蓝公布未来三年“小目标”：推12款以上车型 每年研发投入不低于10%,"/news,000625,1327333273.html",长安汽车资讯,07-04 05:52
389,3,长安汽车07月03日获深股通增持1689.69万股,"/news,000625,1327007779.html",长安汽车资讯,07-04 09:05
236,0,长安汽车：融资净买入8689.5万元，两市排名第九（07-03）,"/news,000625,1327003096.html",长安汽车资讯,07-04 08:45
53075,123,主力复盘：10亿爆拉长安汽车 7亿出逃科大讯飞,"/news,000625,1326874948.html",长安汽车资讯,07-03 05:09
722,0,宁德时代与长安汽车成立动力电池公司 注册资本15亿元,"/news,000625,1326841126.html",长安汽车资讯,07-03 03:02
1087,1,中金公司维持长安汽车跑赢行业评级 目标价16元,"/news,000625,1326833225.html",公司研报提示,07-03 02:55
7041,28,深蓝汽车发布全新品牌战略 加速实现全场景智慧出行,"/news,000625,1326779164.html",长安汽车资讯,07-03 01:46
215,0,长安汽车：融资余额21.55亿元，创近一年新低（06-30）,"/news,000625,1326551967.html",长安汽车资讯,07-03 08:49
2848,14,推动“电动平权、智能平权” 深蓝汽车全场景智慧出行提速,"/news,000625,1326517076.html",长安汽车资讯,07-02 11:24
206,1,长安汽车本周融资净偿还755.71万元，居汽车整车板块第五,"/news,000625,1326465210.html",大眼看两融,07-02 03:07
228,0,长安汽车本周深股通持股市值减少3.55亿元，居汽车整车板块第二,"/news,000625,1326459394.html",胖猫周周见,07-02 02:14
9648,95,深蓝汽车邓承浩：深蓝将持续加强增程技术的创新，成为行业第一,"/news,000625,1326400452.html",长安汽车资讯,07-01 02:26
356,0,长安汽车06月30日被深股通减持129.53万股,"/news,000625,1326370421.html",长安汽车资讯,07-01 07:58
680,3,群益证券给予长安汽车买进(Buy)评级 目标价16元,"/news,000625,1326222455.html",公司研报提示,06-30 02:40
229,0,长安汽车：融资余额21.85亿元，创近一年新低（06-29）,"/news,000625,1325946070.html",长安汽车资讯,06-30 08:52
298,2,长安汽车06月29日获深股通增持824.74万股,"/news,000625,1325940736.html",长安汽车资讯,06-30 08:14
8340,60,长安汽车：NID3.0+APA7.0无忧领航技术已上车 正在大规模验证,"/news,000625,1325864124.html",长安汽车资讯,06-29 08:44
5499,27,长安汽车：将聚焦下一代半固态、固态等新型电池领域 推进产业布局,"/news,000625,1325860179.html",长安汽车资讯,06-29 08:28
1960,17,长安汽车：公司将聚焦下一代半固态、固态等新型电池领域,"/news,000625,1325860423.html",长安汽车资讯,06-29 08:18
1844,2,【调研快报】长安汽车接待中泰证券等多家机构调研,"/news,000625,1325841281.html",长安汽车资讯,06-29 07:02
2841,30,长安汽车：接受中泰证券调研,"/news,000625,1325837521.html",长安汽车资讯,06-29 06:31
3961,19,长安汽车：接受大家资产管理调研,"/news,000625,1325837422.html",长安汽车资讯,06-29 06:31
4916,55,加快新能源升级步伐 长安启源首款车型A07正式亮相,"/news,000625,1325707156.html",长安汽车资讯,06-29 01:36
149,0,长安汽车：融资净偿还3057.17万元，融资余额22.32亿元（06-28）,"/news,000625,1325488411.html",长安汽车资讯,06-29 08:45
460,3,长安汽车06月28日被深股通减持166.16万股,"/news,000625,1325481173.html",长安汽车资讯,06-29 07:56
188,0,长安汽车：融资净偿还320.02万元，融资余额22.63亿元（06-27）,"/news,000625,1325013296.html",长安汽车资讯,06-28 08:40
739,7,长安汽车06月27日被深股通减持2739.96万股,"/news,000625,1325006993.html",长安汽车资讯,06-28 07:55
9253,42,长安启源首款车型A07正式亮相 轴距达2.9米,"/news,000625,1324947676.html",长安汽车资讯,06-27 08:34
9953,49,长安启源首款车型官图正式发布,"/news,000625,1324944239.html",长安汽车资讯,06-27 07:50
20088,114,长安汽车增资至76亿元，增幅约58.92%,"/news,000625,1324715831.html",长安汽车资讯,06-27 11:08
375,0,东方证券维持长安汽车买入评级 目标价15.45元,"/news,000625,1324621713.html",公司研报提示,06-27 09:44
165,1,长安汽车：融资净买入7290.25万元，两市排名第13（06-26）,"/news,000625,1324580384.html",长安汽车资讯,06-27 08:45
530,6,长安汽车06月26日被深股通减持586.98万股,"/news,000625,1324572700.html",长安汽车资讯,06-27 07:52
204,0,华创证券维持长安汽车强推评级 目标价16.7元,"/news,000625,1324571568.html",公司研报提示,06-27 07:45
788,1,中信证券维持长安汽车买入评级 目标价15元,"/news,000625,1324512092.html",公司研报提示,06-26 09:36
3791,46,长安汽车：2023年拟向云南省泸西、砚山两县投入帮扶资金1060万元,"/news,000625,1324500623.html",长安汽车资讯,06-26 08:44
181,0,华西证券维持长安汽车买入评级 预计2023年净利润同比增长24.83%,"/news,000625,1324462451.html",公司研报提示,06-26 05:57
8560,103,华西证券给予长安汽车买入评级,"/news,000625,1324453456.html",长安汽车资讯,06-26 05:13
7783,36,“世纪大和解”！“黑粉”梁家辉代言长安马自达CX-50行也！销量能否不“塞车”？,"/news,000625,1324439347.html",长安汽车资讯,06-26 04:19
185,0,平安证券维持长安汽车推荐评级 预计2023年净利润同比增长40.13%,"/news,000625,1324394172.html",公司研报提示,06-26 02:45
4644,18,平安证券给予长安汽车推荐评级 S7售价超预期 爆款潜力突出,"/news,000625,1324388151.html",长安汽车资讯,06-26 02:37
10321,98,长安深蓝S7新能源车上市 增程版可实现1120公里续航,"/news,000625,1324288581.html",长安汽车资讯,06-26 11:43
164,0,长安汽车6月26日盘中涨幅达5%,"/news,000625,1324135254.html",长安汽车资讯,06-26 09:34
180,0,长安汽车6月26日快速上涨,"/news,000625,1324131692.html",长安汽车资讯,06-26 09:32
165,0,长安汽车：融资净买入216.58万元，融资余额21.93亿元（06-21）,"/news,000625,1324101526.html",长安汽车资讯,06-26 08:40
1057,7,长安汽车06月21日获深股通增持397.08万股,"/news,000625,1323731835.html",长安汽车资讯,06-22 07:44
78614,400,百亿投资“天天见”！动力电池产能“严重过剩”？顶级巨头最新发声,"/news,000625,1323706673.html",长安汽车资讯,06-21 10:38
2253,17,长安汽车：动力电池行业产能严重过剩,"/news,000625,1323624543.html",长安汽车资讯,06-21 03:33
3434,13,长安汽车： 宁德时代为公司长期重要战略合作伙伴,"/news,000625,1323601597.html",长安汽车资讯,06-21 02:52
1445,31,长安汽车：动力电池行业产能严重过剩,"/news,000625,1323594184.html",长安汽车资讯,06-21 02:48
170,0,长安汽车：融资余额21.91亿元，创近一年新低（06-20）,"/news,000625,1323269219.html",长安汽车资讯,06-21 08:42
530,7,长安汽车06月20日获深股通增持806.84万股,"/news,000625,1323260927.html",长安汽车资讯,06-21 07:59
188,0,长安汽车：融资净买入95.31万元，融资余额22.07亿元（06-19）,"/news,000625,1322765221.html",长安汽车资讯,06-20 08:43
401,6,长安汽车06月19日被深股通减持192万股,"/news,000625,1322759812.html",长安汽车资讯,06-20 08:04
205,0,长安汽车：融资余额22.06亿元，创近一年新低（06-16）,"/news,000625,1322291526.html",长安汽车资讯,06-19 08:42
3251,26,【调研快报】长安汽车接待长江证券等多家机构调研,"/news,000625,1322235519.html",长安汽车资讯,06-18 07:53
217,0,长安汽车本周融资净偿还1.27亿元，居汽车整车板块第一,"/news,000625,1322206933.html",大眼看两融,06-18 03:07
454,2,长安汽车本周获深股通增持3.99亿元，周内增持市值两市排名第18,"/news,000625,1322201044.html",胖猫周周见,06-18 02:07
5578,29,读创公司调研｜长安汽车：已累计进入全球63个市场 海外已建成450家销售渠道,"/news,000625,1322199463.html",长安汽车资讯,06-18 02:00
5703,37,长安汽车：接受长江证券调研,"/news,000625,1322120391.html",长安汽车资讯,06-17 01:03
2854,21,长安汽车：2025年前突破并应用少稀土磁阻电机等新材料、新结构、新工艺,"/news,000625,1322120392.html",长安汽车资讯,06-17 12:54
6117,41,长安汽车：2025年前突破并应用少稀土磁阻电机等新材料、新结构、新工艺,"/news,000625,1322117944.html",长安汽车资讯,06-17 12:17
566,8,长安汽车06月16日获深股通增持494.4万股,"/news,000625,1322099766.html",长安汽车资讯,06-17 08:01
259,1,长安汽车：融资余额22.39亿元，创近一年新低（06-15）,"/news,000625,1321632076.html",长安汽车资讯,06-16 08:43
